dataset,model,split,perturbation,true_target_rank,top_match,top_match_similarity,true_target_similarity,is_confused,true_genes,top_match_genes,true_gene_groups,top_match_gene_groups,shared_gene_groups,n_shared_gene_groups,has_shared_gene_group,same_gene_set
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L2,ctrl+MAP7D1,30.0,RHOXF2BB+ctrl,0.7839229702949524,-0.0026630850043147,True,MAP7D1,RHOXF2BB,Microtubule associated protein 7 family,,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L2,ctrl+TBX2,18.0,RHOXF2BB+ctrl,0.7839229702949524,0.4215313196182251,True,TBX2,RHOXF2BB,T-box transcription factors,,,0,False,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L2,BCL2L11+ctrl,28.0,RHOXF2BB+ctrl,0.7839229702949524,0.2574393153190613,True,BCL2L11,RHOXF2BB,BCL2 homology region 3 (BH3) only,,,0,False,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L2,BCORL1+ctrl,25.0,RHOXF2BB+ctrl,0.7839229702949524,0.3079768419265747,True,BCORL1,RHOXF2BB,Ankyrin repeat domain containing,,,0,False,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L2,C19orf26+ctrl,14.0,RHOXF2BB+ctrl,0.7839229702949524,0.5919169187545776,True,C19orf26,RHOXF2BB,,,,0,False,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L2,CEBPB+ctrl,23.0,RHOXF2BB+ctrl,0.7839229702949524,0.3946757018566131,True,CEBPB,RHOXF2BB,CCAAT/enhancer binding proteins,,,0,False,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L2,CEBPE+CEBPB,20.0,RHOXF2BB+ctrl,0.7839229702949524,0.4017025530338287,True,CEBPE|CEBPB,RHOXF2BB,CCAAT/enhancer binding proteins,,,0,False,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L2,CEBPE+ctrl,27.0,RHOXF2BB+ctrl,0.7839229702949524,0.2875158786773681,True,CEBPE,RHOXF2BB,CCAAT/enhancer binding proteins,,,0,False,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L2,CITED1+ctrl,7.0,RHOXF2BB+ctrl,0.7839229702949524,0.6589224338531494,True,CITED1,RHOXF2BB,CBP/p300-interacting transactivator with ED-rich tail family,,,0,False,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L2,CKS1B+ctrl,9.0,RHOXF2BB+ctrl,0.7839229702949524,0.6334018707275391,True,CKS1B,RHOXF2BB,MicroRNA protein coding host genes,,,0,False,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L2,FOXO4+ctrl,8.0,RHOXF2BB+ctrl,0.7839229702949524,0.6514522433280945,True,FOXO4,RHOXF2BB,Forkhead boxes,,,0,False,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L2,HOXA13+ctrl,3.0,RHOXF2BB+ctrl,0.7839229702949524,0.7295387387275696,True,HOXA13,RHOXF2BB,HOXL subclass homeoboxes,,,0,False,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L2,HOXB9+ctrl,15.0,RHOXF2BB+ctrl,0.7839229702949524,0.5775298476219177,True,HOXB9,RHOXF2BB,HOXL subclass homeoboxes,,,0,False,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L2,HOXC13+ctrl,5.0,RHOXF2BB+ctrl,0.7839229702949524,0.7222194671630859,True,HOXC13,RHOXF2BB,HOXL subclass homeoboxes,,,0,False,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L2,KIAA1804+ctrl,13.0,RHOXF2BB+ctrl,0.7839229702949524,0.5928459167480469,True,KIAA1804,RHOXF2BB,,,,0,False,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L2,KIF2C+ctrl,26.0,RHOXF2BB+ctrl,0.7839229702949524,0.2905364632606506,True,KIF2C,RHOXF2BB,Kinesins|Small nucleolar RNA protein coding host genes,,,0,False,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L2,MAP2K3+ctrl,33.0,RHOXF2BB+ctrl,0.7839229702949524,-0.3222595751285553,True,MAP2K3,RHOXF2BB,Mitogen-activated protein kinase kinases,,,0,False,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L2,MAP7D1+ctrl,29.0,RHOXF2BB+ctrl,0.7839229702949524,0.0045882682316005,True,MAP7D1,RHOXF2BB,Microtubule associated protein 7 family,,,0,False,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L2,PLK4+ctrl,16.0,RHOXF2BB+ctrl,0.7839229702949524,0.5328464508056641,True,PLK4,RHOXF2BB,Polo like kinase family,,,0,False,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L2,RHOXF2BB+ctrl,1.0,RHOXF2BB+ctrl,0.7839229702949524,0.7839229702949524,False,RHOXF2BB,RHOXF2BB,,,,0,False,True
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L2,SGK1+TBX2,6.0,RHOXF2BB+ctrl,0.7839229702949524,0.7060365676879883,True,SGK1|TBX2,RHOXF2BB,Serum/glucocorticoid regulated kinase family|T-box transcription factors,,,0,False,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L2,SGK1+ctrl,2.0,RHOXF2BB+ctrl,0.7839229702949524,0.7771896719932556,True,SGK1,RHOXF2BB,Serum/glucocorticoid regulated kinase family,,,0,False,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L2,SLC6A9+ctrl,17.0,RHOXF2BB+ctrl,0.7839229702949524,0.5253403186798096,True,SLC6A9,RHOXF2BB,Solute carrier family 6,,,0,False,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L2,TBX2+ctrl,19.0,RHOXF2BB+ctrl,0.7839229702949524,0.4105157852172851,True,TBX2,RHOXF2BB,T-box transcription factors,,,0,False,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L2,ZC3HAV1+CEBPE,31.0,RHOXF2BB+ctrl,0.7839229702949524,-0.0296360533684492,True,ZC3HAV1|CEBPE,RHOXF2BB,CCAAT/enhancer binding proteins|Poly(ADP-ribose) polymerases|Zinc fingers CCCH-type,,,0,False,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L2,ZC3HAV1+HOXC13,10.0,RHOXF2BB+ctrl,0.7839229702949524,0.6239345073699951,True,ZC3HAV1|HOXC13,RHOXF2BB,HOXL subclass homeoboxes|Poly(ADP-ribose) polymerases|Zinc fingers CCCH-type,,,0,False,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L2,ZC3HAV1+ctrl,32.0,RHOXF2BB+ctrl,0.7839229702949524,-0.2218920588493347,True,ZC3HAV1,RHOXF2BB,Poly(ADP-ribose) polymerases|Zinc fingers CCCH-type,,,0,False,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L2,ctrl+C19orf26,11.0,RHOXF2BB+ctrl,0.7839229702949524,0.6021907329559326,True,C19orf26,RHOXF2BB,,,,0,False,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L2,ctrl+CEBPB,22.0,RHOXF2BB+ctrl,0.7839229702949524,0.3963216245174408,True,CEBPB,RHOXF2BB,CCAAT/enhancer binding proteins,,,0,False,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L2,ctrl+CEBPE,24.0,RHOXF2BB+ctrl,0.7839229702949524,0.3404780030250549,True,CEBPE,RHOXF2BB,CCAAT/enhancer binding proteins,,,0,False,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L2,ctrl+HOXB9,12.0,RHOXF2BB+ctrl,0.7839229702949524,0.5945066213607788,True,HOXB9,RHOXF2BB,HOXL subclass homeoboxes,,,0,False,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L2,ctrl+HOXC13,4.0,RHOXF2BB+ctrl,0.7839229702949524,0.7231888771057129,True,HOXC13,RHOXF2BB,HOXL subclass homeoboxes,,,0,False,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L2,ctrl+KIF2C,21.0,RHOXF2BB+ctrl,0.7839229702949524,0.3964848518371582,True,KIF2C,RHOXF2BB,Kinesins|Small nucleolar RNA protein coding host genes,,,0,False,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L2,ctrl+MAP7D1,30.0,RHOXF2BB+ctrl,0.7839229702949524,-0.0026630850043147,True,MAP7D1,RHOXF2BB,Microtubule associated protein 7 family,,,0,False,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L2,ctrl+TBX2,18.0,RHOXF2BB+ctrl,0.7839229702949524,0.4215313196182251,True,TBX2,RHOXF2BB,T-box transcription factors,,,0,False,False
Norman2019_GEARS_processed_mirror,B4_pca_ridge,L2,BCL2L11+ctrl,28.0,HOXA13+ctrl,0.8010097599368491,0.1846604178302291,True,BCL2L11,HOXA13,BCL2 homology region 3 (BH3) only,HOXL subclass homeoboxes,,0,False,False
Norman2019_GEARS_processed_mirror,B4_pca_ridge,L2,BCORL1+ctrl,26.0,HOXA13+ctrl,0.8010097599368492,0.3477229143247505,True,BCORL1,HOXA13,Ankyrin repeat domain containing,HOXL subclass homeoboxes,,0,False,False
Norman2019_GEARS_processed_mirror,B4_pca_ridge,L2,C19orf26+ctrl,19.0,HOXA13+ctrl,0.8010097599368493,0.5158982697668392,True,C19orf26,HOXA13,,HOXL subclass homeoboxes,,0,False,False
Norman2019_GEARS_processed_mirror,B4_pca_ridge,L2,CEBPB+ctrl,18.0,HOXA13+ctrl,0.8010097599368492,0.5243700367659458,True,CEBPB,HOXA13,CCAAT/enhancer binding proteins,HOXL subclass homeoboxes,,0,False,False
Norman2019_GEARS_processed_mirror,B4_pca_ridge,L2,CEBPE+CEBPB,16.0,HOXA13+ctrl,0.8010097599368491,0.5363942003566526,True,CEBPE|CEBPB,HOXA13,CCAAT/enhancer binding proteins,HOXL subclass homeoboxes,,0,False,False
Norman2019_GEARS_processed_mirror,B4_pca_ridge,L2,CEBPE+ctrl,22.0,HOXA13+ctrl,0.8010097599368491,0.4277300236175693,True,CEBPE,HOXA13,CCAAT/enhancer binding proteins,HOXL subclass homeoboxes,,0,False,False
Norman2019_GEARS_processed_mirror,B4_pca_ridge,L2,CITED1+ctrl,6.0,HOXA13+ctrl,0.8010097599368491,0.7486085330574667,True,CITED1,HOXA13,CBP/p300-interacting transactivator with ED-rich tail family,HOXL subclass homeoboxes,,0,False,False
Norman2019_GEARS_processed_mirror,B4_pca_ridge,L2,CKS1B+ctrl,12.0,HOXA13+ctrl,0.8010097599368493,0.6170278426571565,True,CKS1B,HOXA13,MicroRNA protein coding host genes,HOXL subclass homeoboxes,,0,False,False
Norman2019_GEARS_processed_mirror,B4_pca_ridge,L2,FOXO4+ctrl,7.0,HOXA13+ctrl,0.8010097599368491,0.7127824553863091,True,FOXO4,HOXA13,Forkhead boxes,HOXL subclass homeoboxes,,0,False,False
Norman2019_GEARS_processed_mirror,B4_pca_ridge,L2,HOXA13+ctrl,1.0,HOXA13+ctrl,0.8010097599368491,0.8010097599368491,False,HOXA13,HOXA13,HOXL subclass homeoboxes,HOXL subclass homeoboxes,HOXL subclass homeoboxes,1,True,True
Norman2019_GEARS_processed_mirror,B4_pca_ridge,L2,HOXB9+ctrl,10.0,HOXA13+ctrl,0.8010097599368491,0.6733373480028004,True,HOXB9,HOXA13,HOXL subclass homeoboxes,HOXL subclass homeoboxes,HOXL subclass homeoboxes,1,True,False
Norman2019_GEARS_processed_mirror,B4_pca_ridge,L2,HOXC13+ctrl,3.0,HOXA13+ctrl,0.8010097599368491,0.7803956949972078,True,HOXC13,HOXA13,HOXL subclass homeoboxes,HOXL subclass homeoboxes,HOXL subclass homeoboxes,1,True,False
Norman2019_GEARS_processed_mirror,B4_pca_ridge,L2,KIAA1804+ctrl,13.0,HOXA13+ctrl,0.8010097599368491,0.5877704738134668,True,KIAA1804,HOXA13,,HOXL subclass homeoboxes,,0,False,False
Norman2019_GEARS_processed_mirror,B4_pca_ridge,L2,KIF2C+ctrl,27.0,HOXA13+ctrl,0.8010097599368491,0.318020307645708,True,KIF2C,HOXA13,Kinesins|Small nucleolar RNA protein coding host genes,HOXL subclass homeoboxes,,0,False,False
Norman2019_GEARS_processed_mirror,B4_pca_ridge,L2,MAP2K3+ctrl,33.0,HOXA13+ctrl,0.8010097599368491,-0.4069743745058373,True,MAP2K3,HOXA13,Mitogen-activated protein kinase kinases,HOXL subclass homeoboxes,,0,False,False
Norman2019_GEARS_processed_mirror,B4_pca_ridge,L2,MAP7D1+ctrl,30.0,HOXA13+ctrl,0.8010097599368491,0.0005460511784445,True,MAP7D1,HOXA13,Microtubule associated protein 7 family,HOXL subclass homeoboxes,,0,False,False
Norman2019_GEARS_processed_mirror,B4_pca_ridge,L2,PLK4+ctrl,14.0,HOXA13+ctrl,0.8010097599368491,0.5564528055650451,True,PLK4,HOXA13,Polo like kinase family,HOXL subclass homeoboxes,,0,False,False
Norman2019_GEARS_processed_mirror,B4_pca_ridge,L2,RHOXF2BB+ctrl,5.0,HOXA13+ctrl,0.8010097599368491,0.7589051943296843,True,RHOXF2BB,HOXA13,,HOXL subclass homeoboxes,,0,False,False
Norman2019_GEARS_processed_mirror,B4_pca_ridge,L2,SGK1+TBX2,8.0,HOXA13+ctrl,0.8010097599368491,0.6930487361488533,True,SGK1|TBX2,HOXA13,Serum/glucocorticoid regulated kinase family|T-box transcription factors,HOXL subclass homeoboxes,,0,False,False
Norman2019_GEARS_processed_mirror,B4_pca_ridge,L2,SGK1+ctrl,4.0,HOXA13+ctrl,0.8010097599368491,0.7661115141328239,True,SGK1,HOXA13,Serum/glucocorticoid regulated kinase family,HOXL subclass homeoboxes,,0,False,False
Norman2019_GEARS_processed_mirror,B4_pca_ridge,L2,SLC6A9+ctrl,20.0,HOXA13+ctrl,0.8010097599368491,0.4908300864897483,True,SLC6A9,HOXA13,Solute carrier family 6,HOXL subclass homeoboxes,,0,False,False
Norman2019_GEARS_processed_mirror,B4_pca_ridge,L2,TBX2+ctrl,24.0,HOXA13+ctrl,0.8010097599368491,0.4187911343594189,True,TBX2,HOXA13,T-box transcription factors,HOXL subclass homeoboxes,,0,False,False
Norman2019_GEARS_processed_mirror,B4_pca_ridge,L2,ZC3HAV1+CEBPE,29.0,HOXA13+ctrl,0.8010097599368491,0.0743154095390519,True,ZC3HAV1|CEBPE,HOXA13,CCAAT/enhancer binding proteins|Poly(ADP-ribose) polymerases|Zinc fingers CCCH-type,HOXL subclass homeoboxes,,0,False,False
Norman2019_GEARS_processed_mirror,B4_pca_ridge,L2,ZC3HAV1+HOXC13,11.0,HOXA13+ctrl,0.8010097599368491,0.6451315906264325,True,ZC3HAV1|HOXC13,HOXA13,HOXL subclass homeoboxes|Poly(ADP-ribose) polymerases|Zinc fingers CCCH-type,HOXL subclass homeoboxes,HOXL subclass homeoboxes,1,True,False
Norman2019_GEARS_processed_mirror,B4_pca_ridge,L2,ZC3HAV1+ctrl,32.0,HOXA13+ctrl,0.8010097599368491,-0.2209789892482627,True,ZC3HAV1,HOXA13,Poly(ADP-ribose) polymerases|Zinc fingers CCCH-type,HOXL subclass homeoboxes,,0,False,False
Norman2019_GEARS_processed_mirror,B4_pca_ridge,L2,ctrl+C19orf26,15.0,HOXA13+ctrl,0.8010097599368493,0.5403244818921239,True,C19orf26,HOXA13,,HOXL subclass homeoboxes,,0,False,False
Norman2019_GEARS_processed_mirror,B4_pca_ridge,L2,ctrl+CEBPB,17.0,HOXA13+ctrl,0.8010097599368492,0.5325722146608872,True,CEBPB,HOXA13,CCAAT/enhancer binding proteins,HOXL subclass homeoboxes,,0,False,False
Norman2019_GEARS_processed_mirror,B4_pca_ridge,L2,ctrl+CEBPE,21.0,HOXA13+ctrl,0.8010097599368491,0.4836014946725346,True,CEBPE,HOXA13,CCAAT/enhancer binding proteins,HOXL subclass homeoboxes,,0,False,False
Norman2019_GEARS_processed_mirror,B4_pca_ridge,L2,ctrl+HOXB9,9.0,HOXA13+ctrl,0.8010097599368491,0.6909247056942076,True,HOXB9,HOXA13,HOXL subclass homeoboxes,HOXL subclass homeoboxes,HOXL subclass homeoboxes,1,True,False
Norman2019_GEARS_processed_mirror,B4_pca_ridge,L2,ctrl+HOXC13,2.0,HOXA13+ctrl,0.8010097599368491,0.7805610983451503,True,HOXC13,HOXA13,HOXL subclass homeoboxes,HOXL subclass homeoboxes,HOXL subclass homeoboxes,1,True,False
Norman2019_GEARS_processed_mirror,B4_pca_ridge,L2,ctrl+KIF2C,25.0,HOXA13+ctrl,0.8010097599368491,0.3880809051621763,True,KIF2C,HOXA13,Kinesins|Small nucleolar RNA protein coding host genes,HOXL subclass homeoboxes,,0,False,False
Norman2019_GEARS_processed_mirror,B4_pca_ridge,L2,ctrl+MAP7D1,31.0,HOXA13+ctrl,0.8010097599368491,-0.042219505315536,True,MAP7D1,HOXA13,Microtubule associated protein 7 family,HOXL subclass homeoboxes,,0,False,False
Norman2019_GEARS_processed_mirror,B4_pca_ridge,L2,ctrl+TBX2,23.0,HOXA13+ctrl,0.8010097599368491,0.4235526478697495,True,TBX2,HOXA13,T-box transcription factors,HOXL subclass homeoboxes,,0,False,False
Norman2019_GEARS_processed_mirror,B5_mean_effect,L2,BCL2L11+ctrl,28.0,RHOXF2BB+ctrl,0.7839229702949524,0.2574393153190613,True,BCL2L11,RHOXF2BB,BCL2 homology region 3 (BH3) only,,,0,False,False
Norman2019_GEARS_processed_mirror,B5_mean_effect,L2,BCORL1+ctrl,25.0,RHOXF2BB+ctrl,0.7839229702949524,0.3079768419265747,True,BCORL1,RHOXF2BB,Ankyrin repeat domain containing,,,0,False,False
Norman2019_GEARS_processed_mirror,B5_mean_effect,L2,C19orf26+ctrl,14.0,RHOXF2BB+ctrl,0.7839229702949524,0.5919169187545776,True,C19orf26,RHOXF2BB,,,,0,False,False
Norman2019_GEARS_processed_mirror,B5_mean_effect,L2,CEBPB+ctrl,23.0,RHOXF2BB+ctrl,0.7839229702949524,0.3946757018566131,True,CEBPB,RHOXF2BB,CCAAT/enhancer binding proteins,,,0,False,False
Norman2019_GEARS_processed_mirror,B5_mean_effect,L2,CEBPE+CEBPB,20.0,RHOXF2BB+ctrl,0.7839229702949524,0.4017025530338287,True,CEBPE|CEBPB,RHOXF2BB,CCAAT/enhancer binding proteins,,,0,False,False
Norman2019_GEARS_processed_mirror,B5_mean_effect,L2,CEBPE+ctrl,27.0,RHOXF2BB+ctrl,0.7839229702949524,0.2875158786773681,True,CEBPE,RHOXF2BB,CCAAT/enhancer binding proteins,,,0,False,False
Norman2019_GEARS_processed_mirror,B5_mean_effect,L2,CITED1+ctrl,7.0,RHOXF2BB+ctrl,0.7839229702949524,0.6589224338531494,True,CITED1,RHOXF2BB,CBP/p300-interacting transactivator with ED-rich tail family,,,0,False,False
Norman2019_GEARS_processed_mirror,B5_mean_effect,L2,CKS1B+ctrl,9.0,RHOXF2BB+ctrl,0.7839229702949524,0.6334018707275391,True,CKS1B,RHOXF2BB,MicroRNA protein coding host genes,,,0,False,False
Norman2019_GEARS_processed_mirror,B5_mean_effect,L2,FOXO4+ctrl,8.0,RHOXF2BB+ctrl,0.7839229702949524,0.6514522433280945,True,FOXO4,RHOXF2BB,Forkhead boxes,,,0,False,False
Norman2019_GEARS_processed_mirror,B5_mean_effect,L2,HOXA13+ctrl,3.0,RHOXF2BB+ctrl,0.7839229702949524,0.7295387387275696,True,HOXA13,RHOXF2BB,HOXL subclass homeoboxes,,,0,False,False
Norman2019_GEARS_processed_mirror,B5_mean_effect,L2,HOXB9+ctrl,15.0,RHOXF2BB+ctrl,0.7839229702949524,0.5775298476219177,True,HOXB9,RHOXF2BB,HOXL subclass homeoboxes,,,0,False,False
Norman2019_GEARS_processed_mirror,B5_mean_effect,L2,HOXC13+ctrl,5.0,RHOXF2BB+ctrl,0.7839229702949524,0.7222194671630859,True,HOXC13,RHOXF2BB,HOXL subclass homeoboxes,,,0,False,False
Norman2019_GEARS_processed_mirror,B5_mean_effect,L2,KIAA1804+ctrl,13.0,RHOXF2BB+ctrl,0.7839229702949524,0.5928459167480469,True,KIAA1804,RHOXF2BB,,,,0,False,False
Norman2019_GEARS_processed_mirror,B5_mean_effect,L2,KIF2C+ctrl,26.0,RHOXF2BB+ctrl,0.7839229702949524,0.2905364632606506,True,KIF2C,RHOXF2BB,Kinesins|Small nucleolar RNA protein coding host genes,,,0,False,False
Norman2019_GEARS_processed_mirror,B5_mean_effect,L2,MAP2K3+ctrl,33.0,RHOXF2BB+ctrl,0.7839229702949524,-0.3222595751285553,True,MAP2K3,RHOXF2BB,Mitogen-activated protein kinase kinases,,,0,False,False
Norman2019_GEARS_processed_mirror,B5_mean_effect,L2,MAP7D1+ctrl,29.0,RHOXF2BB+ctrl,0.7839229702949524,0.0045882682316005,True,MAP7D1,RHOXF2BB,Microtubule associated protein 7 family,,,0,False,False
Norman2019_GEARS_processed_mirror,B5_mean_effect,L2,PLK4+ctrl,16.0,RHOXF2BB+ctrl,0.7839229702949524,0.5328464508056641,True,PLK4,RHOXF2BB,Polo like kinase family,,,0,False,False
Norman2019_GEARS_processed_mirror,B5_mean_effect,L2,RHOXF2BB+ctrl,1.0,RHOXF2BB+ctrl,0.7839229702949524,0.7839229702949524,False,RHOXF2BB,RHOXF2BB,,,,0,False,True
Norman2019_GEARS_processed_mirror,B5_mean_effect,L2,SGK1+TBX2,6.0,RHOXF2BB+ctrl,0.7839229702949524,0.7060365676879883,True,SGK1|TBX2,RHOXF2BB,Serum/glucocorticoid regulated kinase family|T-box transcription factors,,,0,False,False
Norman2019_GEARS_processed_mirror,B5_mean_effect,L2,SGK1+ctrl,2.0,RHOXF2BB+ctrl,0.7839229702949524,0.7771896719932556,True,SGK1,RHOXF2BB,Serum/glucocorticoid regulated kinase family,,,0,False,False
Norman2019_GEARS_processed_mirror,B5_mean_effect,L2,SLC6A9+ctrl,17.0,RHOXF2BB+ctrl,0.7839229702949524,0.5253403186798096,True,SLC6A9,RHOXF2BB,Solute carrier family 6,,,0,False,False
Norman2019_GEARS_processed_mirror,B5_mean_effect,L2,TBX2+ctrl,19.0,RHOXF2BB+ctrl,0.7839229702949524,0.4105157852172851,True,TBX2,RHOXF2BB,T-box transcription factors,,,0,False,False
Norman2019_GEARS_processed_mirror,B5_mean_effect,L2,ZC3HAV1+CEBPE,31.0,RHOXF2BB+ctrl,0.7839229702949524,-0.0296360533684492,True,ZC3HAV1|CEBPE,RHOXF2BB,CCAAT/enhancer binding proteins|Poly(ADP-ribose) polymerases|Zinc fingers CCCH-type,,,0,False,False
Norman2019_GEARS_processed_mirror,B5_mean_effect,L2,ZC3HAV1+HOXC13,10.0,RHOXF2BB+ctrl,0.7839229702949524,0.6239345073699951,True,ZC3HAV1|HOXC13,RHOXF2BB,HOXL subclass homeoboxes|Poly(ADP-ribose) polymerases|Zinc fingers CCCH-type,,,0,False,False
Norman2019_GEARS_processed_mirror,B5_mean_effect,L2,ZC3HAV1+ctrl,32.0,RHOXF2BB+ctrl,0.7839229702949524,-0.2218920588493347,True,ZC3HAV1,RHOXF2BB,Poly(ADP-ribose) polymerases|Zinc fingers CCCH-type,,,0,False,False
Norman2019_GEARS_processed_mirror,B5_mean_effect,L2,ctrl+C19orf26,11.0,RHOXF2BB+ctrl,0.7839229702949524,0.6021907329559326,True,C19orf26,RHOXF2BB,,,,0,False,False
Norman2019_GEARS_processed_mirror,B5_mean_effect,L2,ctrl+CEBPB,22.0,RHOXF2BB+ctrl,0.7839229702949524,0.3963216245174408,True,CEBPB,RHOXF2BB,CCAAT/enhancer binding proteins,,,0,False,False
Norman2019_GEARS_processed_mirror,B5_mean_effect,L2,ctrl+CEBPE,24.0,RHOXF2BB+ctrl,0.7839229702949524,0.3404780030250549,True,CEBPE,RHOXF2BB,CCAAT/enhancer binding proteins,,,0,False,False
Norman2019_GEARS_processed_mirror,B5_mean_effect,L2,ctrl+HOXB9,12.0,RHOXF2BB+ctrl,0.7839229702949524,0.5945066213607788,True,HOXB9,RHOXF2BB,HOXL subclass homeoboxes,,,0,False,False
Norman2019_GEARS_processed_mirror,B5_mean_effect,L2,ctrl+HOXC13,4.0,RHOXF2BB+ctrl,0.7839229702949524,0.7231888771057129,True,HOXC13,RHOXF2BB,HOXL subclass homeoboxes,,,0,False,False
Norman2019_GEARS_processed_mirror,B5_mean_effect,L2,ctrl+KIF2C,21.0,RHOXF2BB+ctrl,0.7839229702949524,0.3964848518371582,True,KIF2C,RHOXF2BB,Kinesins|Small nucleolar RNA protein coding host genes,,,0,False,False
Norman2019_GEARS_processed_mirror,B5_mean_effect,L2,ctrl+MAP7D1,30.0,RHOXF2BB+ctrl,0.7839229702949524,-0.0026630850043147,True,MAP7D1,RHOXF2BB,Microtubule associated protein 7 family,,,0,False,False
Norman2019_GEARS_processed_mirror,B5_mean_effect,L2,ctrl+TBX2,18.0,RHOXF2BB+ctrl,0.7839229702949524,0.4215313196182251,True,TBX2,RHOXF2BB,T-box transcription factors,,,0,False,False
Norman2019_GEARS_processed_mirror,FP1_perturbation_blind_mean_effect,L1,AHR+KLF1,47.0,PRDM1+CBFA2T3,0.8203526735305786,0.2798627018928528,True,AHR|KLF1,PRDM1|CBFA2T3,Basic helix-loop-helix proteins|KLF transcription factors|PAS domain containing|Zinc fingers C2H2-type,A-kinase anchoring proteins|PR/SET domain family|Putative lysine methyltransferases|Zinc fingers C2H2-type|Zinc fingers MYND-type,Zinc fingers C2H2-type,1,True,False
Norman2019_GEARS_processed_mirror,FP1_perturbation_blind_mean_effect,L1,BAK1+ctrl,54.0,PRDM1+CBFA2T3,0.8203526735305786,-0.0677114576101303,True,BAK1,PRDM1|CBFA2T3,BCL2 family,A-kinase anchoring proteins|PR/SET domain family|Putative lysine methyltransferases|Zinc fingers C2H2-type|Zinc fingers MYND-type,,0,False,False
Norman2019_GEARS_processed_mirror,FP1_perturbation_blind_mean_effect,L1,BCL2L11+BAK1,53.0,PRDM1+CBFA2T3,0.8203526735305786,-0.0659321919083595,True,BCL2L11|BAK1,PRDM1|CBFA2T3,BCL2 family|BCL2 homology region 3 (BH3) only,A-kinase anchoring proteins|PR/SET domain family|Putative lysine methyltransferases|Zinc fingers C2H2-type|Zinc fingers MYND-type,,0,False,False
