Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	library_modality	lane	sample_index	pool
SRR19410149	2022-05-25 21:48:03	2022-05-25 21:14:40	82310252	10535712256	82310252	128	3107		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19410/SRR19410149/SRR19410149.lite.1	SRX15464823	KD8_seq1_p1_mRNA_73_S74_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426749		public	3BF1981A45FC911B67B165172DE77FED	055B2F345D37456C5FCB08F4AC118EAE	mRNA	UNKNOWN	S74	p1
SRR19410150	2022-05-25 21:48:03	2022-05-25 21:04:33	82712034	10587140352	82712034	128	3120		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19410/SRR19410150/SRR19410150.lite.1	SRX15464822	KD8_seq1_p1_mRNA_73_S74_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426749		public	3E25721219D130A4E3F0657FE2FAE214	A2BBCE43E7834C66EC6A25EB5288E005	mRNA	UNKNOWN	S74	p1
SRR19410151	2022-05-25 21:48:03	2022-05-25 21:05:35	80472972	10300540416	80472972	128	3014		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19410/SRR19410151/SRR19410151.lite.1	SRX15464821	KD8_seq1_p1_mRNA_73_S74_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426749		public	BD7BC8719EAF7CAEFF06D92624F04759	5E17207FEB3DB0352FEC9259C57F3D8D	mRNA	UNKNOWN	S74	p1
SRR19410152	2022-05-25 21:48:03	2022-05-25 21:17:34	72934394	9335602432	72934394	128	2769		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR019/19410/SRR19410152/SRR19410152.lite.1	SRX15464820	KD8_seq1_p1_mRNA_32_S33_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426749		public	3D9ADD7760EC79CE87E7588FFC7B314F	C58CE6F080ACE465D0507FF96DF01AF2	mRNA	UNKNOWN	S33	p1
SRR19410153	2022-05-25 21:48:03	2022-05-25 21:20:16	82651602	10579405056	82651602	128	3126		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19410/SRR19410153/SRR19410153.lite.1	SRX15464819	KD8_seq1_p1_mRNA_73_S74_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426749		public	C0A6C5CF54CDACB4A5E1B5F01C9FF87B	85F87D85E0F6573C79A27D7B12FEB0F8	mRNA	UNKNOWN	S74	p1
SRR19410154	2022-05-25 20:59:32	2022-05-25 20:34:48	2621568	335560704	2621568	128	95		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19410/SRR19410154/SRR19410154.lite.1	SRX15464818	KD8_seq2_p1_sgRNA_72_S73_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426749		public	DD57701286D19AB7CFC2958AAF4B3DBD	CE406FE36A6FAF39E20682DD08DDEAB5	sgRNA	UNKNOWN	S73	p1
SRR19410155	2022-05-25 20:59:32	2022-05-25 20:35:26	4462987	571262336	4462987	128	161		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19410/SRR19410155/SRR19410155.lite.1	SRX15464817	KD8_seq2_p1_sgRNA_68_S69_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426749		public	795DB93F24DD2D76B3EB2720261E29E6	D7ECEFF0F216DBFC4DE0599F6ABC61CB	sgRNA	UNKNOWN	S69	p1
SRR19410156	2022-05-25 20:59:32	2022-05-25 20:35:20	4402828	563561984	4402828	128	158		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19410/SRR19410156/SRR19410156.lite.1	SRX15464816	KD8_seq2_p1_sgRNA_68_S69_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426749		public	3FDDAA73066266785100BC14AE2847F6	E9A7348D05801FD54DB4913D9C25F1B5	sgRNA	UNKNOWN	S69	p1
SRR19410157	2022-05-25 20:59:32	2022-05-25 20:35:16	4612633	590417024	4612633	128	166		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19410/SRR19410157/SRR19410157.lite.1	SRX15464815	KD8_seq1_p1_sgRNA_68_S69_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426749		public	617C01DBAD83C89F403F00913578870D	4FCEAEF025E0C8DCC258E26F0BA9DBC0	sgRNA	UNKNOWN	S69	p1
SRR19410158	2022-05-25 20:59:32	2022-05-25 20:35:32	4463822	571369216	4463822	128	160		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19410/SRR19410158/SRR19410158.lite.1	SRX15464814	KD8_seq1_p1_sgRNA_31_S32_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426749		public	A4151FE2BFCA0D23DC6C3ADBA3B3BD73	9CEACB0AC253DF240092EB5EC44E2D34	sgRNA	UNKNOWN	S32	p1
SRR19410159	2022-05-25 20:59:32	2022-05-25 20:36:24	4595550	588230400	4595550	128	165		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR019/19410/SRR19410159/SRR19410159.lite.1	SRX15464813	KD8_seq1_p1_sgRNA_68_S69_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426749		public	C339FE6A1E1C94A0CDE16FB3A561294D	D1B4C47E26924924BAA48468682071CF	sgRNA	UNKNOWN	S69	p1
SRR19410160	2022-05-25 20:59:32	2022-05-25 20:35:41	4786228	612637184	4786228	128	171		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19410/SRR19410160/SRR19410160.lite.1	SRX15464812	KD8_seq1_p1_sgRNA_68_S69_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426749		public	14ADB56A0F1E7F20F3A7D5AC720E0A24	0572FD9670604445452BD7926A449851	sgRNA	UNKNOWN	S69	p1
SRR19410161	2022-05-25 20:59:32	2022-05-25 20:35:34	4580234	586269952	4580234	128	165		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR019/19410/SRR19410161/SRR19410161.lite.1	SRX15464811	KD8_seq1_p1_sgRNA_68_S69_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426749		public	041589166B10E00077B276C9D4493E8F	2619ECC557AE5EC806D848D7AF732AF2	sgRNA	UNKNOWN	S69	p1
SRR19410162	2022-05-25 21:48:03	2022-05-25 20:52:56	54972330	7036458240	54972330	128	2074		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19410/SRR19410162/SRR19410162.lite.1	SRX15464810	KD8_seq2_p1_mRNA_68_S69_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426749		public	5C0AA006FA8C728233D663A2DCB752B0	C977F15D9CA9CEB760362EF3DA122C08	mRNA	UNKNOWN	S69	p1
SRR19410163	2022-05-25 21:48:03	2022-05-25 21:00:18	55404833	7091818624	55404833	128	2078		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19410/SRR19410163/SRR19410163.lite.1	SRX15464809	KD8_seq2_p1_mRNA_68_S69_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426749		public	299E0070D8D467F4A8AFA77DECDE1233	97DA830E83E5D6BB2C802F27A1385858	mRNA	UNKNOWN	S69	p1
SRR19410164	2022-05-25 21:48:03	2022-05-25 20:53:26	55033796	7044325888	55033796	128	2055		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19410/SRR19410164/SRR19410164.lite.1	SRX15464808	KD8_seq2_p1_mRNA_68_S69_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426749		public	98808E04A1A136D03CAF5B43331849FB	EA1D2D8C490CB5565EF55AD0DD2E7FBE	mRNA	UNKNOWN	S69	p1
SRR19410165	2022-05-25 21:48:03	2022-05-25 21:12:59	55402939	7091576192	55402939	128	2072		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19410/SRR19410165/SRR19410165.lite.1	SRX15464807	KD8_seq2_p1_mRNA_68_S69_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426749		public	D4269812AC4028F19E4ED08CB0FC34DC	C4BEF818C676825EB7CC1B1C913DC08E	mRNA	UNKNOWN	S69	p1
SRR19410166	2022-05-25 21:48:03	2022-05-25 20:51:55	53961812	6907111936	53961812	128	2052		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19410/SRR19410166/SRR19410166.lite.1	SRX15464806	KD8_seq1_p1_mRNA_68_S69_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426749		public	E5310EA957A58F3E5A1DB86BDA332391	9743C6CAF4875475DB3A59BBEAFF2A4E	mRNA	UNKNOWN	S69	p1
SRR19410167	2022-05-25 21:48:03	2022-05-25 21:06:52	54205625	6938320000	54205625	128	2070		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR019/19410/SRR19410167/SRR19410167.lite.1	SRX15464805	KD8_seq1_p1_mRNA_68_S69_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426749		public	0FF4DC80C6C7DAA6C85666F0A2683198	451D2C82F366D47499D7B86B80A36FDB	mRNA	UNKNOWN	S69	p1
SRR19410168	2022-05-25 21:48:03	2022-05-25 20:52:14	53725653	6876883584	53725653	128	2034		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19410/SRR19410168/SRR19410168.lite.1	SRX15464804	KD8_seq1_p1_mRNA_68_S69_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426749		public	FB54DA07A0CFDB9E49B857E5C42989C5	9053362486234F2BD2EC96DDBF876C39	mRNA	UNKNOWN	S69	p1
SRR19410169	2022-05-25 20:59:32	2022-05-25 20:35:11	4640733	594013824	4640733	128	165		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR019/19410/SRR19410169/SRR19410169.lite.1	SRX15464803	KD8_seq1_p1_sgRNA_31_S32_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426749		public	E52C0723C50E53324D73CE8AF011FB51	44D0D14FD8063FD205BC4058BF945DBD	sgRNA	UNKNOWN	S32	p1
SRR19410170	2022-05-25 21:48:03	2022-05-25 20:53:29	53687450	6871993600	53687450	128	2037		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR019/19410/SRR19410170/SRR19410170.lite.1	SRX15464802	KD8_seq1_p1_mRNA_68_S69_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426749		public	0751C50FA16E1D65B30EDEE515D09B88	E7768E1E8945C724514D3926AB24BBEF	mRNA	UNKNOWN	S69	p1
SRR19410171	2022-05-25 20:59:32	2022-05-25 20:35:32	4033417	516277376	4033417	128	146		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19410/SRR19410171/SRR19410171.lite.1	SRX15464801	KD8_seq2_p1_sgRNA_67_S68_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426749		public	C6C2F05195D571BC5F64F9E338A81F7A	15E2B80CF0F9A3048C447B48C0F31469	sgRNA	UNKNOWN	S68	p1
SRR19410172	2022-05-25 20:59:32	2022-05-25 20:34:55	3997074	511625472	3997074	128	143		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19410/SRR19410172/SRR19410172.lite.1	SRX15464800	KD8_seq2_p1_sgRNA_67_S68_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426749		public	71B5543702CF7C2430B8A19A8435A037	00C720A81ADD8E826973A36B26F439E5	sgRNA	UNKNOWN	S68	p1
SRR19410173	2022-05-25 20:59:32	2022-05-25 20:35:09	4022700	514905600	4022700	128	145		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR019/19410/SRR19410173/SRR19410173.lite.1	SRX15464799	KD8_seq2_p1_sgRNA_67_S68_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426749		public	5CF9977CDE92EFAFE77275380A924FFE	38D9B48B097B62E62C11450EDB4B4558	sgRNA	UNKNOWN	S68	p1
SRR19410174	2022-05-25 20:59:32	2022-05-25 20:36:05	3960001	506880128	3960001	128	142		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19410/SRR19410174/SRR19410174.lite.1	SRX15464798	KD8_seq2_p1_sgRNA_67_S68_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426749		public	6074DEF86376EF3CE79CF663625787A9	08BB7E7027BE42759FC0A4DDF57DBF5B	sgRNA	UNKNOWN	S68	p1
SRR19410175	2022-05-25 20:59:32	2022-05-25 20:35:26	4152528	531523584	4152528	128	149		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19410/SRR19410175/SRR19410175.lite.1	SRX15464797	KD8_seq1_p1_sgRNA_67_S68_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426749		public	B2E2BB08BF3AE47AED52CBA3D22DEF7E	7EEFCEC9252D0A162ACF724A9884B92B	sgRNA	UNKNOWN	S68	p1
SRR19410176	2022-05-25 20:59:32	2022-05-25 20:35:20	4135927	529398656	4135927	128	148		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19410/SRR19410176/SRR19410176.lite.1	SRX15464796	KD8_seq1_p1_sgRNA_67_S68_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426749		public	FD41511DACD5A940693E3B7D149A3EF2	2557DC9CAF3802D1BD4571D4AA47FA55	sgRNA	UNKNOWN	S68	p1
SRR19410177	2022-05-25 20:59:32	2022-05-25 20:35:08	4296902	550003456	4296902	128	153		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR019/19410/SRR19410177/SRR19410177.lite.1	SRX15464795	KD8_seq1_p1_sgRNA_67_S68_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426749		public	5ED9CD0BEBFFE75C50C41CFCB72029DF	33B3F7072B567B547B447C07AFCDCF49	sgRNA	UNKNOWN	S68	p1
SRR19410178	2022-05-25 20:59:32	2022-05-25 20:35:24	4125280	528035840	4125280	128	148		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19410/SRR19410178/SRR19410178.lite.1	SRX15464794	KD8_seq1_p1_sgRNA_67_S68_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426749		public	0697FFBAE27621E308B309D1E096B2C4	598031725C155C993A6C5FF88DDA0CCC	sgRNA	UNKNOWN	S68	p1
SRR19410179	2022-05-25 21:48:03	2022-05-25 21:08:23	60285994	7716607232	60285994	128	2289		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR019/19410/SRR19410179/SRR19410179.lite.1	SRX15464793	KD8_seq2_p1_mRNA_63_S64_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426749		public	F4534FAD06341425F50F6173732D64C5	FC92B872E047CF2758F8C1D07166DC65	mRNA	UNKNOWN	S64	p1
SRR19410180	2022-05-25 21:48:03	2022-05-25 21:03:47	59138600	7569740800	59138600	128	2213		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19410/SRR19410180/SRR19410180.lite.1	SRX15464792	KD8_seq2_p1_mRNA_63_S64_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426749		public	99EE72774ADE528D5622809E4150E8BE	D7CC0C4F3EFF175016FE56976BC10C8F	mRNA	UNKNOWN	S64	p1
SRR19410181	2022-05-25 21:48:03	2022-05-25 20:57:59	60347072	7724425216	60347072	128	2270		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19410/SRR19410181/SRR19410181.lite.1	SRX15464791	KD8_seq2_p1_mRNA_63_S64_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426749		public	3FBB838C3A64F59AD80219338670AAE2	5548C7CBD903F1BFF7D0F11378F793E9	mRNA	UNKNOWN	S64	p1
SRR19410182	2022-05-25 21:48:03	2022-05-25 21:09:02	59939419	7672245632	59939419	128	2251		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19410/SRR19410182/SRR19410182.lite.1	SRX15464790	KD8_seq2_p1_mRNA_63_S64_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426749		public	FA53858BD2D77538F018BD4803C19320	6CFDE0113A3336D4941C98AED76038E0	mRNA	UNKNOWN	S64	p1
SRR19410183	2022-05-25 21:48:03	2022-05-25 20:57:25	58572648	7497298944	58572648	128	2190		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19410/SRR19410183/SRR19410183.lite.1	SRX15464789	KD8_seq1_p1_mRNA_63_S64_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426749		public	597CA3CE5EDED6E5AB3759D3FBB58AAD	B2965C469BE9023DF824884E56913A43	mRNA	UNKNOWN	S64	p1
SRR19410184	2022-05-25 21:48:03	2022-05-25 21:03:00	60344501	7724096128	60344501	128	2279		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR019/19410/SRR19410184/SRR19410184.lite.1	SRX15464788	KD8_seq1_p1_mRNA_63_S64_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426749		public	1C1CAE4B74D09669D744C4E3B95F3B84	444B5BC4AC955CB85465CE9D9D6F2491	mRNA	UNKNOWN	S64	p1
SRR19410185	2022-05-25 21:48:03	2022-05-25 20:55:26	60388582	7729738496	60388582	128	2275		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19410/SRR19410185/SRR19410185.lite.1	SRX15464787	KD8_seq1_p1_mRNA_63_S64_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426749		public	1E5BFF796CDC899991212E5B37A4B68E	BC65B0E3E082C088E75C7BAE701E6096	mRNA	UNKNOWN	S64	p1
